username,full_name,bio,followers,bio_links,url
p.peiru0612,陳佩,每日一抽,249,[],https://www.threads.net/@p.peiru0612
zy.lizyu__,𝕃𝕚𝕝𝕝𝕚𝕒𝕟,聽過兩次八月愛人現場,172,[],https://www.threads.net/@zy.lizyu__
xin_yeee719,XIN,"BRAND：ARC ROOM
📥xinyee719@gmail.com",43933,['https://www.arcroom.art/'],https://www.threads.net/@xin_yeee719
chenghsi19,丞希𝗖.𝗖,"閱讀器只拿來看漫畫
遊戲只玩家機遊戲
宅☆領☆域☆全☆開",1140,['https://www.youtube.com/@CC319'],https://www.threads.net/@chenghsi19
lucas_emoemo,Lucas Emoemo,"好看的皮囊千篇一律，有趣的靈魂萬里挑一🥀
-
WeChat：Lucas_emoemo
只要你願意說，我願意聽💜
-
歡迎私訊投稿，脆付費推廣📩",9336,['https://portaly.cc/Lucas_emoemo'],https://www.threads.net/@lucas_emoemo
u7_0119,宇慶,"ISFP
健身.生活",17060,[],https://www.threads.net/@u7_0119
jingtianmi,Jingtian Mi,"❤️狗子是傳遞快樂的拉不拉豬
不要錯過快樂，快來追蹤我吧",1827,[],https://www.threads.net/@jingtianmi
hongwen_0420,,"-容貌焦慮極其嚴重☹️
-
-附連結皆是分享小紅書 非本人作品 單純分享
-
-歡迎大家交朋友 感情問題可以聊聊
-
-把好作品分享給大家看 而不是我想偷影片 謝謝😊",13148,[],https://www.threads.net/@hongwen_0420
fyou777,高雄的方先生,"四季春珍波椰無糖去冰謝謝
@healthyf777 方先生的三餐，偶爾可能是六餐或八餐",16029,[],https://www.threads.net/@fyou777
almahoylehoyle,Alma Hoyle,致力於研究生肖與命運的關係，分享生肖知識，幫助你更好地理解自身命運，把握生活機遇。,27,[],https://www.threads.net/@almahoylehoyle
savethechrome,SAVETHECHROME,We are independent and affiliated with no brand.,16960,['http://www.savethechrome.com/'],https://www.threads.net/@savethechrome
looryfilmnotes,如履的電影筆記,"ISTP 影評部落客 🎬
電影戲劇、韓娛追星
但這裡更常聊時事，罵柯文哲和國民黨
遇到北七就是直接封鎖，別來浪費我時間",7166,['http://loory.tw/'],https://www.threads.net/@looryfilmnotes
huadiouchen,油槍 • 滑掉,"四處截來ㄉ。歡迎追蹤。笑死。
卒：2024.08.23 ~ 2024.10.05。
活：2024.10.05 ~ 笑死。",871,[],https://www.threads.net/@huadiouchen
hsin.ju.wu,𝑯𝒔𝒊𝒏 𝑱𝒖 ♡,自給自足的光永遠不會暗♾️,4825,[],https://www.threads.net/@hsin.ju.wu
lting_0223,黃莉婷,,45,[],https://www.threads.net/@lting_0223
rong.rongaaa,,喜歡小狗🐶,3242,[],https://www.threads.net/@rong.rongaaa
maomaotuo00,迷糊小羊,"希望我們最愛的人都在身邊
追蹤我的好運暴富🍀
舉報我的替我擋災🚫",5319,[],https://www.threads.net/@maomaotuo00
fiishnim,,哇拍到丁 拜託不要追蹤我,794,[],https://www.threads.net/@fiishnim
eternally.c__,參柒³⁷ ᵎ! ˖李雨哲,記錄可愛寶寶的一切🪄,81,['https://hidol.fan/4zvcw'],https://www.threads.net/@eternally.c__
_yen_uu,𝐀𝐫𝐢𝐞𝐥,我要當美食博主,147,[],https://www.threads.net/@_yen_uu
097shsom,阿MU,"演算法會讓我有好多朋朋嗎🫣
生活就是自己哄自己
把自己哄明白了
什麼都明白了🥰",1584,[],https://www.threads.net/@097shsom
radiant.517,YY ·͜·✌︎｜洪暐,,65,[],https://www.threads.net/@radiant.517
_hhale.y,,,213,[],https://www.threads.net/@_hhale.y
wi__517,ATB克卜勒 洪暐,🦐,5936,['https://youtu.be/l68LEgqyT1E'],https://www.threads.net/@wi__517
genpix.tw,GenPix - AI 照片編輯器,"手機上最強大的AI照片編輯器（應該啦
打字修圖專家🫰手機P圖找我就對了
更多實用教學請右轉IG ——>",10938,['https://apps.apple.com/tw/app/genpix-ai-%E7%85%A7%E7%89%87%E7%B7%A8%E8%BC%AF%E5%99%A8/id6463235162'],https://www.threads.net/@genpix.tw
trash_onedoor,蒼蠅,"13歲🫳🏻
可愛是永不過時的
GLLIT—Moka未公開老婆
INFP社恐",104,[],https://www.threads.net/@trash_onedoor
floor1der,地板floor.,"🌷
(@che.f.1oor 分靈體)",199,[],https://www.threads.net/@floor1der
s991506169,,"每個人都說你要好好生活
可是生活該是什麼模樣",137,[],https://www.threads.net/@s991506169
u___tungg,,"我是文靜害羞小女孩 只會在脆發瘋而已
我一定要去找金珉奎
D+126🇲🇽",28,[],https://www.threads.net/@u___tungg
vvs_amnesia,黃奕勳,"PERSOLKELLY台灣英創Headhunter
主要專注於 IT/軟體領域的正職招募。
Line : kobe_0728",419,['https://www.linkedin.com/in/chris-huang-97557528b/'],https://www.threads.net/@vvs_amnesia
c_liro,,,119,[''],https://www.threads.net/@c_liro
tan.sin.an_,陳信安,"⁣
「⁣是我欲陪你流浪，長路終點滿天花雨」
⁣
""Sī góa beh pôe lí liû-lōng,
Tn̂g-lō͘ chiong-tiám móa-thiⁿ hoe-ú.""",87,[],https://www.threads.net/@tan.sin.an_
familycare.tw,中華民國家庭照顧者關懷總會,"NGO / NPO / 成立於1996年
全國第一個倡導家庭照顧者權益並提供服務的非營利組織
☎️免付費家庭照顧者關懷專線：0800-50-7272",987,[],https://www.threads.net/@familycare.tw
i.linirie,Irie Lin,"說一些你可能也認同的事🦦
🌊⛰️☕️🌱🧘🏽‍♀️💅🏻",1798,['https://www.instagram.com/i.linjeng?igsh=MWkzM2VibDBjc2J0Mg%3D%3D&utm_source=qr'],https://www.threads.net/@i.linirie
adamhongweiho,藝豐,あしめ供さ小…,5406,[],https://www.threads.net/@adamhongweiho
viviann.lin,𝑽𝒊𝒗𝒊𝒂𝒏,"ℍ𝕚𝕜𝕖 𓏴 𝔻𝕚𝕧𝕖 𓏴 ℙ𝕙𝕠𝕥𝕠𝕘𝕣𝕒𝕡𝕙𝕪 
𝐋𝐢𝐟𝐞 𝐢𝐬 𝐚𝐥𝐥 𝐚𝐛𝐨𝐮𝐭 𝐡𝐚𝐯𝐢𝐧𝐠 𝐚 𝐠𝐨𝐨𝐝 𝐭𝐢𝐦𝐞.",1848,[''],https://www.threads.net/@viviann.lin
14u._.uuuuuuuu,①④⮕,"🅺🅿🅾🅿中毒至深患者      
𝒩𝑒𝓌𝒿𝑒𝒶𝓃𝓈 👖❤️‍🔥｜ ℍ𝕒𝕖𝕣𝕚𝕟 𝕄𝕚𝕟𝕛𝕚 ℍ𝕒𝕟𝕟𝕚
 新帳求追🤪❣️
 𓊕 ᴅɪᴛᴛᴏ 𖹭
@𝐢𝐦𝐰𝐢𝐧𝐭𝐞𝐫 最可愛的那一隻 ♡ˊ˗
@𝐳𝐮𝐡𝐚𝐳𝐚𝐧𝐚",129,['https://youtu.be/Km71Rr9K-Bw?si=Z-OaNijBIrVQjDBw'],https://www.threads.net/@14u._.uuuuuuuu
lypei___,霈霈,"2004 ENFP 愛麗
養了兩隻胖貓 喜歡動漫 周杰倫 EXO 
女生拜託都來認識我🫶",7537,[],https://www.threads.net/@lypei___
info.talk_tw,好康情報誌,好康情報分享！ info.talk.tw,8035,['http://info.talk.tw/'],https://www.threads.net/@info.talk_tw
decjin4._1992s._,📝BROOK,"-
𝐵𝑅𝑂𝑂𝐾𝐿𝑌𝑁 🌿",76,[],https://www.threads.net/@decjin4._1992s._
_willyourememberme,𝓡𝓮𝓶𝓮𝓶𝓫𝓮𝓻·𝓛𝓤𝓝𝓐,,299,[],https://www.threads.net/@_willyourememberme
_mengcc,맹²,話多多版,552,[],https://www.threads.net/@_mengcc
hee_yoi_,⸝⸝ 𝙽𝙸𝙽𝙰 ʺ̤,"ᝯ◂ ࠫ′֊′ ࠫ▾ಎ ͛ ⋆ 𐙚 ₊ ✞ ᴴˢ˖⁩ ☾
˚⊹
毎日紀念日！",694,['https://lit.link/ninasmiley'],https://www.threads.net/@hee_yoi_
yannxsim,𐙚𝙮𝙖𝙣𝙣𝙭𝙨𝙞𝙢,"ꜱɪᴍ ᴊᴀᴇʏᴜɴ ૮꒰ྀི σ̴̶̷̤ . σ̴̶̷̤ ꒱ྀིა ͛♡⋆͛ 
（심재윤 밖에 없어⋯ㅜㅜ）",176,[],https://www.threads.net/@yannxsim
fishy_baebee_,2023才在看原子的魚寶胞🐟,"從現在開始當個原子二話癆
對李東東這毒上癮是我錯～我錯～😇🤘",521,[],https://www.threads.net/@fishy_baebee_
li__0526,雅芸☁️☁️ の 追星小天地,"❤️
應該之後不會有應援物了
不要追蹤我
想退追就退吧🤪",91,[''],https://www.threads.net/@li__0526
chong_harsh_33,ATB 始於鑽石 畢業於晨之星 黃崇峻JUN,分享心情 日常更日常,6470,[],https://www.threads.net/@chong_harsh_33
simsimya2_,西西🐶,"𝐼’𝑚 西西ᴇꜱᴛᴊ *:.。. ♡” 
ᴇɴʜʏᴘᴇɴ小狗飼養員🦮 ૮ • ᴥ •^ྀིა 
這邊只是發我想存著看的 活躍在𝐼𝐺 日常追星嚎叫在𝐼𝐺
不拒同擔！ 歡迎倫擔找我玩 𓏸𓈒𓂂𓂃♡",1296,['https://www.instagram.com/simsimya2_?igsh=MWlvMnF6OTk2dzMyNw%3D%3D&utm_source=qr'],https://www.threads.net/@simsimya2_
yufei_15,緋”ちゃん🎈,"平常發些碎碎唸
花花是我寶貝🫰🏻
不要盜照片不然我會祝你追星都破房😀
除非你是本人（？",137,[],https://www.threads.net/@yufei_15
nacatlover99,나,"🐈‍⬛‧₊˚⋆☆🪨ı||ııı||ı|🐈 ;...°🖇️꙳ 🐰
有那個蒐集酒窩貓塑男的病",301,['https://lit.link/0dfbb552-f262-4ddc-a11e-08df3efe704f'],https://www.threads.net/@nacatlover99
hoonie__02,구백이૮₍ .•̄ · •̄  ₎ა,"·𝟎𝟐
·𝒆𝒏𝒉𝒚𝒑𝒆𝒏/婚戒/𝟎𝟐𝒛",30,['https://youtu.be/Qk7CLQ-_YRw?si=AM2rKh4t4AEpVu_o'],https://www.threads.net/@hoonie__02
debby785671,黛比🌷,是個喜歡浮誇的人,374,[],https://www.threads.net/@debby785671
yufen0212,Yumii,♪( ´▽｀),3259,[],https://www.threads.net/@yufen0212
panyutinnnn,,"「 有路，咱沿路唱歌；無路，咱蹽溪過嶺 」
This is the time to make mistakes.",1793,[],https://www.threads.net/@panyutinnnn
linsunghan,林松翰,"叫我阿翰！
愛台灣，挺台灣！",513,[],https://www.threads.net/@linsunghan
chrischen0406,陳柏宥 Tân Pik-iū,"‘’
勇敢的臺灣人。
2758 
‘’",4275,['https://www.instagram.com/shohoku.ac?igsh=Z3ZzYzR3eDE0cjdj&utm_source=qr'],https://www.threads.net/@chrischen0406
cynosure8217,Mandy_1127💛💙,,7247,[],https://www.threads.net/@cynosure8217
taylorswift,Taylor Swift,All’s fair in love and poetry…,13671246,['https://taylor.lnk.to/thetorturedpoetsdepartment'],https://www.threads.net/@taylorswift
sammisrepera,Sammi🐍🖤,"(she/her) There will be no explanation..there will just be reputation 🐍🖤✨25✨ TN x 1 🫶🏻
SammisRepEra on all socials",121,[],https://www.threads.net/@sammisrepera
enchanted2meetu,Shanon Harman,,385,[''],https://www.threads.net/@enchanted2meetu
yisan0519,張益贍,"野百合學運世代
三十年的政治工作者
政治評論/電影編劇",27091,[''],https://www.threads.net/@yisan0519
ness.wellness,ness,"IG @ness.wellness 
身心靈療癒課程/體驗都在 www.nesswellness.com",3422,['https://www.nesswellness.com/'],https://www.threads.net/@ness.wellness
_unix.l,歪ü恩 2.0,通往幸福的旅程,19,[],https://www.threads.net/@_unix.l
holiao_comes,攏流槤 HoliaoDurians,"#只提供最頂的榴槤
沒榴槤時
就專心尋找最好的水果與小農！
▰ 自取地點 ▰
高雄市小港區
新昌街21-26號/孔宅六街423號
▰ 配送服務 ▰
10公里內$80元；20公里內$150元 既送到府
亦可黑貓宅配需加收$290元運費",53,['https://lin.ee/QBejWnP0'],https://www.threads.net/@holiao_comes
x__x__x0101,愛麗🐟 🇦​🇷​🇮​🇪​🇱,"貓派
想講什麼講什麼",460,[],https://www.threads.net/@x__x__x0101
hsioufeng.chen,Hsiou-feng Chen,永遠的新聞人,364,[],https://www.threads.net/@hsioufeng.chen
read.chouuu,周周閱讀♡｜自我成長｜小資理財,"我的ig有更多好書介紹。
/❤️📝
這裡的文字，有些是自己的抒發，有些是網路上看到很喜歡的紀錄。",18925,['https://linktr.ee/read.chouuu'],https://www.threads.net/@read.chouuu
sherrys_notes,雪力的心理學筆記,"YT、FB🔎 Sherry's Notes 雪力的心理學筆記
現職：企業顧問/ MBTI施測師/ 高管教練
合作接洽：info@bconsulting.com.tw",8779,['https://linktr.ee/sherrysnotes'],https://www.threads.net/@sherrys_notes
bill.chingwei,靜偉,：）,276,[],https://www.threads.net/@bill.chingwei
career.honesttree,職場誠實樹,"👨‍💻 文組｜科技業｜北漂青年
—
📍職場上那些公司前輩沒跟你說、不想跟你說，甚至不敢跟你說的話，我說給你聽🗣️
—
💰 #說薪水 
📃 #說履歷
🔎 #説新鮮人",4200,[],https://www.threads.net/@career.honesttree
outpsycder,♻️1st Sportswear caring for mental health🇭🇰🥇,"Only sports brand in HK Dedicated to: 
𝒄𝒂𝒓𝒆 𝒇𝒐𝒓 𝒕𝒉𝒆 𝒑𝒆𝒐𝒑𝒍𝒆 𝒂𝒏𝒅 𝒕𝒉𝒆 𝒑𝒍𝒂𝒏𝒆𝒕🌱
-
/𝘉𝘦 𝘥𝘪𝘧𝘧𝘦𝘳𝘦𝘯𝘵; 𝘣𝘦 𝘢𝘯 𝘰𝘶𝘵𝘴𝘪𝘥𝘦𝘳; 𝘣𝘺 @rachellamcw 
↓ order now ♡🥰",1087,['http://www.outpsycder.com/'],https://www.threads.net/@outpsycder
_chu__yu_,褚羽 Chu Yu,"褚羽 Chu Yu ㄔㄨˇㄩˇ
我的原創故事
《紐安市_烏鴉先生》
Penana 同步更新",5205,['https://www.penana.com/story/169974'],https://www.threads.net/@_chu__yu_
kent5211,耕新 林(Kent Lin),Psychiatrist M.D.,436,['http://www.healing.tw/'],https://www.threads.net/@kent5211
guan.0104_,陳冠宇,記錄一下 想發就發 📝,389,[],https://www.threads.net/@guan.0104_
hotsoup.psy,心靈剝皮辣椒雞湯 ｜職涯諮詢 x 心理諮商,"👩🏻‍🍳李恬芳Tien 職涯諮詢師 
📄完成諮商實習 
📓「不是廢話」的雞湯文
🍀想給你戳到痛處、搔到癢處的療癒感",9530,['https://portaly.cc/hotsoup.psy'],https://www.threads.net/@hotsoup.psy
taisounds,太報 TaiSounds,"新聞平台
———————————————
點連結閱讀報導👇👇👇",13828,['https://reurl.cc/Z9yplW'],https://www.threads.net/@taisounds
xinnchangg,張詠芯 Abby Chang,"寫作｜東京建築課｜思考脈絡
也在IG和方格子寫寫字
Podcast 「芳芯談話 放心成長」",2989,['https://portaly.cc/abbychang'],https://www.threads.net/@xinnchangg
evan__1028,Yanqi Ding,"🇹🇼Taiwan |Taichung
旅行爬山美食
紀錄生活點點滴滴
#支持慢飛天使及弱勢兒童與社會共融",154,[],https://www.threads.net/@evan__1028
crispyfriedabc,鹽酥的鵝肉麵,"圖文創作系YOUTUBER🐧 
天氣好時會教英文🍪
天氣不好時會吃蝸牛",34600,['https://m.youtube.com/@crispyfriedabc'],https://www.threads.net/@crispyfriedabc
janisfreelife,Janis 長髮女孩,"一點一滴分享使我們更好的事🙂
享受成長與放鬆，下班後1小時升級。",2491,[],https://www.threads.net/@janisfreelife
sydneysie,Sydney Sie 謝昕妮,"攝影集Loading ↪︎ 30% 
｜Visual Artist 視覺藝術家🍒水原腰子
｜心理議題｜性別｜生活知識｜
｜想看開心的事情 > 可以去instagram
講議題時很嚴肅，有時候會嗆人，但是個算幽默的人。很會炒熱氣氛，笑起來眼睛會變上弦月",13846,['https://linktr.ee/sydneysie'],https://www.threads.net/@sydneysie
antarescounseling_education,Antares Counseling & Education 心宿輔導及教育,"❤️ 心理輔導 l 輔導教育 l 情緒教育 l 中小學到校服務
🖊️專科補習 l 功課輔導 l 興趣班",1304,['https://ae.free.nf/?i=1'],https://www.threads.net/@antarescounseling_education
ssuenchen,陳司恩,不要忘記。,496,['https://www.instagram.com/this_book_of_mine?igsh=MTBlcGQyaGhhaWNxYQ%3D%3D'],https://www.threads.net/@ssuenchen
delis.ver,德尼思化,"德尼鬆化，屌到鬆化
Aka 本土文藝狙擊手",5487,['http://www.linktr.ee/delis.ver'],https://www.threads.net/@delis.ver
97071234z,子軒,"興趣是追蹤各種設計系、美術系
滿滿的分享欲被我丟在這裡了，會很吵
-
多數是我自以為是的感動，所以會很無趣的",10042,[],https://www.threads.net/@97071234z
whxwb._,,理性,61,[],https://www.threads.net/@whxwb._
tim.lxn,Tim Lin,🦔,204,[],https://www.threads.net/@tim.lxn
9.wee_,𝐖𝐞𝐞,左滑左滑再左滑 請看我的轉發,5066,[],https://www.threads.net/@9.wee_
_louis._z,Louis,screwyou,187,[],https://www.threads.net/@_louis._z
dolphin_rollrollroll,dolphin_rollrollroll,邪惡銀漸層,317,[],https://www.threads.net/@dolphin_rollrollroll
x_y_408_,,愛恨隨意,132,[],https://www.threads.net/@x_y_408_
barbie.su.910604,子安🐱,"想發就發 想罵就罵 我是來上網不是來上班的
我不是網紅也不是網美==",9247,[],https://www.threads.net/@barbie.su.910604
tseng0917,曾曾,"沒有睡飽的那天🐶💤
ISFJ 費可🗣",209,['https://youtu.be/zV7woEUEs6w'],https://www.threads.net/@tseng0917
xizhen._,小蓁,₊⁺ @shoumethemoneyxx,329,[],https://www.threads.net/@xizhen._
abcde0227,Hank Chang,Advancing towards the ideal self in your mind.,4719,['https://slhid.com.tw/'],https://www.threads.net/@abcde0227
zilanchue,熊仔 ◡̈,"養了一些鳥 愛唱歌的ESFP
不定時創造生活中的小快樂 ·͜·˖ ✿",16508,[],https://www.threads.net/@zilanchue
may82jim,王姿穎,分享生活小廢事跟小心情,225,[],https://www.threads.net/@may82jim
3xiion_,婕ㄒㄧ,😁,225,['https://ngl.link/3xiion_'],https://www.threads.net/@3xiion_
1yznni_,Y,。,2,[],https://www.threads.net/@1yznni_
qerthanini,𝐍𝐢𝐧𝐢👼🏻,,89,[],https://www.threads.net/@qerthanini
jhmc16_qwjz,,可憐理組高中牲,67,[],https://www.threads.net/@jhmc16_qwjz
mimi51720,周🐈,"ᑋᵉᑊᑊᵒ ᵕ̈ ᑋᵉᑊᑊᵒ
社交廢物🥲",554,[],https://www.threads.net/@mimi51720
1iniob,H@iN! ★彡,一嚕咪の女朋友😋,200,[],https://www.threads.net/@1iniob
jjyytt_0206,簡。婷,"追星跟發廢文
順便賣一些娃衣❤️
現任男友黃鉉辰😜
ISFJ
雖然是I人但有人一起就變E人囉(˶‾᷄ ⁻̫ ‾᷅˵)
對了！
我是閃窩➕Stay
歡迎來互追😍😍😍😍😍",383,['https://myship.7-11.com.tw/general/detail/GM2409062851242'],https://www.threads.net/@jjyytt_0206
ice.10.25,77,"我現在的感情狀況
愛男偶像愛得要死",33,[],https://www.threads.net/@ice.10.25
yuru_du0428,杜寶,"13年的ELF 木浦李家好媳婦
（近期是☁️的夢女友粉🤤）
2024年灶咖大賽累積征戰9場+首爾1場",222,[],https://www.threads.net/@yuru_du0428
1kiyua,☆하미,𓎩𓌉,282,[],https://www.threads.net/@1kiyua
fan.crayon,蠟筆,"From Taiwan 🇹🇼 
E.L.F.💙
單純紀錄追星過程，純分享收藏的寶貝們",49,[],https://www.threads.net/@fan.crayon
its_me__adrienne_,許 禹 熙,"@agustd @be4eunhyuk 
I'm the luckiest girl in the world. ❤️‍🔥",202,[''],https://www.threads.net/@its_me__adrienne_
elf_kawi,Kᴀᴡɪ,"➪&⋆𝙶𝙸𝚁𝙻+𝙸人一枚 迷妹模式ON
➪住在花錢的路上💸
➪黑白講基地(⁠◍⁠•⁠ᴗ⁠•⁠◍⁠) 本人言論不代表本人立場
#SUPERJUNIOR #ELF #TWELF #GIDLE #Neverland",2563,['https://portaly.cc/elf_kawi'],https://www.threads.net/@elf_kawi
blossom_in_haru,블라삼,,9,[],https://www.threads.net/@blossom_in_haru
ccy1xbb,˙𐃷˙,"脆上E人 現實I人
沒有幽默感可以自行離開 喔咪頭呼👨🏽‍🦲📿🙏🏽",1202,[],https://www.threads.net/@ccy1xbb
licomumu,Licomumu力口木木,"▎微熟成職女子𝙓 甜酷派浪漫 𝙓 職女子圖鑑™
▎𝟮𝟬𝟮𝟰《#去他的互相傷害 》 𝟱/𝟭𝟯正式販售
▎𝟮𝟬𝟮𝟯《#去你的三十而立 》 #誠品年度新人入圍作家 #百大聲量暢銷好書
✨走過甜苦甜苦的青春．成為甜酷甜酷的大人✨",13917,['http://linktr.ee/licomumu'],https://www.threads.net/@licomumu
awon_sw,,不太清楚自己是誰，但有喜歡的人。,100,[],https://www.threads.net/@awon_sw
_eiatting,小1,平安順利🍀！,352,[],https://www.threads.net/@_eiatting
samuelliao,頌揚 廖,"Taiwanese 🇹🇼
Thoracic surgeon 🩻
SC hospital resident👨‍⚕️
Football⚽️
Piano 🎹
Joke😂",251,[],https://www.threads.net/@samuelliao
wlsdhrtkd_,玉祥,"阿米｜ZEROSE&彬昊批｜道珍妮｜女團博愛飯
這裡是我的話嘮小天地(っ•̀ ̫•́ )っ 
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
雜亂的追星/劇+一些日常
現生太忙了 潛水中🫧",264,[],https://www.threads.net/@wlsdhrtkd_
hee_cherryup,ᴍɪ ✿ 미미,"大家可以叫我Mi或米
👧🏻 ᴇɴғᴊ
🇹🇼 ᴛᴡ ᴇʟғ
🌸 ʜᴇᴇᴄʜᴜʟ
🍒澈粉+團粉💙슈주
不認真更新偶爾搬運偶爾考古
.
superjunior 
kimheenim
#김희철 #kimheechul #heechul 
#superjunior #슈퍼주니어 #우주대스타",742,[],https://www.threads.net/@hee_cherryup
yesung1106,Yesung,🎵,424214,['https://youtube.com/@YESUNG_official?si=SC0Re8ileutAeKM9'],https://www.threads.net/@yesung1106
scool.official,SCOOL,"男團選秀 《SCOOL》Official Instagram
IDOL DREAM SPACE
三立｜台視｜LINE TV 每週六22:00 (GMT+8)
MOD | Hami Video 每週日 00:00 (GMT+8)
《SCOOL》官方YouTube 每週一20:00 (GMT+8)",10463,['https://youtube.com/@scool.official'],https://www.threads.net/@scool.official
_0509__0429_,ㄌㄅㄧ,"可以叫我CK(* ᐕ)
網路微E，現實大I。
碎碎念+嗑CP的地方。
Hey! Say! JUMP / Super Junior",1190,[],https://www.threads.net/@_0509__0429_
bingninggo,Ning_,我是嗑cp只吃紙片人的腐女,711,[],https://www.threads.net/@bingninggo
shanice0718,Shanice Tseng,"甩妮絲 ｜ 摩羯座 ｜ superjunior x ELF
aim high",236,[],https://www.threads.net/@shanice0718
aaa_appleday,🌙🌊,"我身上還有春天的痕跡
-
대만 애니🌟
愛生活 愛小海🌊🌛",172,[],https://www.threads.net/@aaa_appleday
xu_92,xεηα,"泛性戀/非二元性別/LGBTQIA+/台獨/尊嚴死
S.W./lil freak/BBC/무무/Aing/🌰/米酒/💡
SEVENTEEN追星帳：@priority.dino",108,[],https://www.threads.net/@xu_92
zhixuanxuan1106,,"ELF & Kyupiter
追星小世界",124,[],https://www.threads.net/@zhixuanxuan1106
joyyetw,Joy的追星人生,"用愛發電的鍵盤台獨✌️
這邊都在發廢文，想到什麼說什麼(⁎⁍̴̛ᴗ⁍̴̛⁎)
主要成分：追星+政治
⚠️轉發照片影片請註明出處🈲移除浮水印",467,['https://m.youtube.com/watch?v=VvRoUfd2F_o'],https://www.threads.net/@joyyetw
sunshin_elf,( ´▽` )ﾉ정정,"追星帳：@sunshin_e.l.f
多坑盤子🥹✨️
🩷IDOL：SJ💫/ONER🫶/INFINITE🔥
🩵Vtuber：Shu☯️/Enna🕊/Kyo🎓🥲
🤍手作、追星、舞台劇
🖤同擔歡迎但拒夢😉
最近在有點沒空手作的養娃仔🙏",218,[],https://www.threads.net/@sunshin_elf
__chsuannn,hsuan,"IG/X: @de__midnight
我是那個很吵的兔子
디미💙🩵💎
❌請勿轉載到小紅書、抖音、微博❌",1017,['https://www.instagram.com/de__midnight/profilecard/?igsh=MXFueDBrN2V4am5jaw%3D%3D'],https://www.threads.net/@__chsuannn
jj_1994_hui,蕙아혜アへᥫᩣ,"ISFP 
追星是日常⛵️2️⃣🅱️
頭貼是我愛豆的黑卡 蹭蹭他的無上限額度",455,[],https://www.threads.net/@jj_1994_hui
yy_elf_sujuuu,yy,"網路衝浪選手
垃圾話很多的infp（aka 自言自語大師 ）",404,[],https://www.threads.net/@yy_elf_sujuuu
jun_988,歐巴桑,廢話連篇🥴🫨🤫🌱🌸💨💙,32,[],https://www.threads.net/@jun_988
dollyhaesss,케이엠 dollyhaesss,這裡是自說自話王國歡迎光臨,1965,[],https://www.threads.net/@dollyhaesss
theresac1223,테리사 — 이특 Leeteuk 利特,"🇭🇰
只在網絡上活躍的我，現實是超級社恐 I人 ISTJ😣
#엘프 #이특 @xxteukxx Super Junior 슈퍼주니어. 
這邊什麼都會聊哦～～聊八卦聊生活聊SuJu 💙
跟特哥一樣愛吃pizza愛吃炸雞，不一樣的是我吃完不會做運動🤣。",2304,['https://instabio.cc/theresac1223'],https://www.threads.net/@theresac1223
ccps960130,佳怡,"邁入第18個年頭的ELF💙💙
===
小混泰圈
主追James🤍",808,[],https://www.threads.net/@ccps960130
mimi_black_nunu,柚,꒰^•⤚•́^꒱ฅ 💙,187,[],https://www.threads.net/@mimi_black_nunu
cuteyddd,,傲嬌貓與缺愛女子,264,[],https://www.threads.net/@cuteyddd
ayui0109,Ru Ru❤백현 ' ㅅ.',,77,[''],https://www.threads.net/@ayui0109
dear.myblue9,,𝐒𝐔𝐏𝐄𝐑 𝐉𝐔𝐍𝐈𝐎𝐑 𝟗 ૮꒰˶´˘`˵꒱ა,8,[],https://www.threads.net/@dear.myblue9
dearbabylovesjforever,親愛的寶貝們永遠在一起,"💙LOVE SUPER JUNIOR FOREVER💙
Hello大家好😝我是Taiwan的ELF~Ruby小如
每天狂轉發消息~主要以Facebook粉專和IG為主~這裡也會更新一些
發文有問題請私信我臉書或IG~圖片影片和中字連結主要在臉書
所有影片和照片全從推特或微博轉發~非本人所拍攝",3576,['https://www.instagram.com/dearbabylovesjforever?igsh=MTY3bGlkY2hxZTdodQ%3D%3D'],https://www.threads.net/@dearbabylovesjforever
una_00315,una 💚,佛系發追星照片影片，偶爾會洗版代表暈船中🫠🥹,169,[],https://www.threads.net/@una_00315
hyuk_wnnn,모니카,,1715,[],https://www.threads.net/@hyuk_wnnn
viciou,林思思,"你好，我是林思思
也是林老思
目前是一顆電視台的小螺絲",204,[],https://www.threads.net/@viciou
peoplefromdrizzle,雨島人,"來自北海岸的集體意識
不嘗試去代表誰
而嘗試去表達這塊土地
反正都跟這裡有關
雨又下了，快出門走走吧。",642,['https://lihi3.cc/kOg7a'],https://www.threads.net/@peoplefromdrizzle
ampersand_girl,安德 &,"✯𝙀𝙇𝙁✯𝘼𝙣𝙣𝙞𝙚✯𝘾𝙖𝙧𝙖𝙩✯𝟭𝙆𝙮𝙣𝙚 
顏控/烏薩奇的媽♪𝑬𝑵𝑭𝑱
SJ飯友&酒友-製作中",591,['https://linktr.ee/andgirl'],https://www.threads.net/@ampersand_girl
